"epoch","l64 - _step","l64 - _step__MIN","l64 - _step__MAX","l64 - val_len","l64 - val_len__MIN","l64 - val_len__MAX","l128 - _step","l128 - _step__MIN","l128 - _step__MAX","l128 - val_len","l128 - val_len__MIN","l128 - val_len__MAX","l8 - _step","l8 - _step__MIN","l8 - _step__MAX","l8 - val_len","l8 - val_len__MIN","l8 - val_len__MAX","l32 - _step","l32 - _step__MIN","l32 - _step__MAX","l32 - val_len","l32 - val_len__MIN","l32 - val_len__MAX","l16 - _step","l16 - _step__MIN","l16 - _step__MAX","l16 - val_len","l16 - val_len__MIN","l16 - val_len__MAX"
"1340","11533","11533","11533","62.666500091552734","62.666500091552734","62.666500091552734","","","","","","","","","","","","","","","","","","","","","","","",""
"1341","11542","11542","11542","62.80849838256836","62.80849838256836","62.80849838256836","","","","","","","","","","","","","","","","","","","","","","","",""
"1342","11550","11550","11550","63.15174865722656","63.15174865722656","63.15174865722656","","","","","","","","","","","","","","","","","","","","","","","",""
"1343","11559","11559","11559","62.75508499145508","62.75508499145508","62.75508499145508","","","","","","","","","","","","","","","","","","","","","","","",""
"1344","11567","11567","11567","63.0855827331543","63.0855827331543","63.0855827331543","","","","","","","","","","","","","","","","","","","","","","","",""
"1345","11576","11576","11576","63.283084869384766","63.283084869384766","63.283084869384766","","","","","","","","","","","","","","","","","","","","","","","",""
"1346","11584","11584","11584","62.9091682434082","62.9091682434082","62.9091682434082","","","","","","","","","","","","","","","","","","","","","","","",""
"1347","11593","11593","11593","63.11316680908203","63.11316680908203","63.11316680908203","","","","","","","","","","","","","","","","","","","","","","","",""
"1348","11601","11601","11601","62.90516662597656","62.90516662597656","62.90516662597656","","","","","","","","","","","","","","","","","","","","","","","",""
"1349","11610","11610","11610","63.12575149536133","63.12575149536133","63.12575149536133","","","","","","","","","","","","","","","","","","","","","","","",""
"1350","11619","11619","11619","63.12141799926758","63.12141799926758","63.12141799926758","","","","","","","","","","","","","","","","","","","","","","","",""
"1351","11628","11628","11628","63.201751708984375","63.201751708984375","63.201751708984375","","","","","","","","","","","","","","","","","","","","","","","",""
"1352","11636","11636","11636","63.03141784667969","63.03141784667969","63.03141784667969","","","","","","","","","","","","","","","","","","","","","","","",""
"1353","11645","11645","11645","63.25508499145508","63.25508499145508","63.25508499145508","","","","","","","","","","","","","","","","","","","","","","","",""
"1354","11653","11653","11653","63.09349822998047","63.09349822998047","63.09349822998047","","","","","","","","","","","","","","","","","","","","","","","",""
"1355","11662","11662","11662","63.14099884033203","63.14099884033203","63.14099884033203","","","","","","","","","","","","","","","","","","","","","","","",""
"1356","11670","11670","11670","63.18424987792969","63.18424987792969","63.18424987792969","","","","","","","","","","","","","","","","","","","","","","","",""
"1357","11679","11679","11679","63.21500015258789","63.21500015258789","63.21500015258789","","","","","","","","","","","","","","","","","","","","","","","",""
"1358","11687","11687","11687","63.22966766357422","63.22966766357422","63.22966766357422","","","","","","","","","","","","","","","","","","","","","","","",""
"1359","11696","11696","11696","63.0120849609375","63.0120849609375","63.0120849609375","","","","","","","","","","","","","","","","","","","","","","","",""
"1360","11705","11705","11705","63.09883499145508","63.09883499145508","63.09883499145508","","","","","","","","","","","","","","","","","","","","","","","",""
"1361","11714","11714","11714","63.10725021362305","63.10725021362305","63.10725021362305","","","","","","","","","","","","","","","","","","","","","","","",""
"1362","11722","11722","11722","63.0081672668457","63.0081672668457","63.0081672668457","","","","","","","","","","","","","","","","","","","","","","","",""
"1363","11731","11731","11731","63.3432502746582","63.3432502746582","63.3432502746582","","","","","","","","","","","","","","","","","","","","","","","",""
"1364","11739","11739","11739","63.237667083740234","63.237667083740234","63.237667083740234","","","","","","","","","","","","","","","","","","","","","","","",""
"1365","11748","11748","11748","63.14308166503906","63.14308166503906","63.14308166503906","","","","","","","","","","","","","","","","","","","","","","","",""
"1366","11756","11756","11756","63.011417388916016","63.011417388916016","63.011417388916016","","","","","","","","","","","","","","","","","","","","","","","",""
"1367","11765","11765","11765","63.1793327331543","63.1793327331543","63.1793327331543","","","","","","","","","","","","","","","","","","","","","","","",""
"1368","11773","11773","11773","63.14400100708008","63.14400100708008","63.14400100708008","","","","","","","","","","","","","","","","","","","","","","","",""
"1369","11782","11782","11782","62.8807487487793","62.8807487487793","62.8807487487793","","","","","","","","","","","","","","","","","","","","","","","",""
"1370","11791","11791","11791","63.438331604003906","63.438331604003906","63.438331604003906","","","","","","","","","","","","","","","","","","","","","","","",""
"1371","11800","11800","11800","63.104915618896484","63.104915618896484","63.104915618896484","","","","","","","","","","","","","","","","","","","","","","","",""
"1372","11808","11808","11808","63.06216812133789","63.06216812133789","63.06216812133789","","","","","","","","","","","","","","","","","","","","","","","",""
"1373","11817","11817","11817","63.05416488647461","63.05416488647461","63.05416488647461","","","","","","","","","","","","","","","","","","","","","","","",""
"1374","11825","11825","11825","63.268917083740234","63.268917083740234","63.268917083740234","","","","","","","","","","","","","","","","","","","","","","","",""
"1375","11834","11834","11834","63.127166748046875","63.127166748046875","63.127166748046875","","","","","","","","","","","","","","","","","","","","","","","",""
"1376","11842","11842","11842","63.08833312988281","63.08833312988281","63.08833312988281","","","","","","","","","","","","","","","","","","","","","","","",""
"1377","11851","11851","11851","62.85074996948242","62.85074996948242","62.85074996948242","","","","","","","","","","","","","","","","","","","","","","","",""
"1378","11859","11859","11859","63.20199966430664","63.20199966430664","63.20199966430664","","","","","","","","","","","","","","","","","","","","","","","",""
"1379","11868","11868","11868","63.17774963378906","63.17774963378906","63.17774963378906","","","","","","","","","","","","","","","","","","","","","","","",""
"1380","11877","11877","11877","63.00733184814453","63.00733184814453","63.00733184814453","","","","","","","","","","","","","","","","","","","","","","","",""
"1381","11886","11886","11886","62.869667053222656","62.869667053222656","62.869667053222656","","","","","","","","","","","","","","","","","","","","","","","",""
"1382","11894","11894","11894","62.97591781616211","62.97591781616211","62.97591781616211","","","","","","","","","","","","","","","","","","","","","","","",""
"1383","11903","11903","11903","63.19966506958008","63.19966506958008","63.19966506958008","","","","","","","","","","","","","","","","","","","","","","","",""
"1384","11911","11911","11911","62.69725036621094","62.69725036621094","62.69725036621094","","","","","","","","","","","","","","","","","","","","","","","",""
"1385","11920","11920","11920","62.95591735839844","62.95591735839844","62.95591735839844","","","","","","","","","","","","","","","","","","","","","","","",""
"1386","11928","11928","11928","63.08791732788086","63.08791732788086","63.08791732788086","","","","","","","","","","","","","","","","","","","","","","","",""
"1387","11937","11937","11937","63.080501556396484","63.080501556396484","63.080501556396484","","","","","","","","","","","","","","","","","","","","","","","",""
"1388","11945","11945","11945","63.37125015258789","63.37125015258789","63.37125015258789","","","","","","","","","","","","","","","","","","","","","","","",""
"1389","11954","11954","11954","63.13975143432617","63.13975143432617","63.13975143432617","","","","","","","","","","","","","","","","","","","","","","","",""
"1390","11963","11963","11963","63.05591583251953","63.05591583251953","63.05591583251953","","","","","","","","","","","","","","","","","","","","","","","",""
"1391","11972","11972","11972","63.21383285522461","63.21383285522461","63.21383285522461","","","","","","","","","","","","","","","","","","","","","","","",""
"1392","11980","11980","11980","63.259334564208984","63.259334564208984","63.259334564208984","","","","","","","","","","","","","","","","","","","","","","","",""
"1393","11989","11989","11989","62.88541793823242","62.88541793823242","62.88541793823242","","","","","","","","","","","","","","","","","","","","","","","",""
"1394","11997","11997","11997","63.11674880981445","63.11674880981445","63.11674880981445","","","","","","","","","","","","","","","","","","","","","","","",""
"1395","12006","12006","12006","62.98175048828125","62.98175048828125","62.98175048828125","","","","","","","","","","","","","","","","","","","","","","","",""
